Date,BABA,JD,SMCI,EVRG,SO,NEE,WEC,DUK,CNP,ABNB,UBER,F,SPOT,LCID,SHOPCN,RIVN
2023-07-05,,,,,,,,1004.0237087532095,,1039.5286019141654,,1050.3061079825886,889.267923837747,838.6603662723895,983.1837971847262,
2023-07-12,,,,,,,,1010.6384245905145,,952.6654222813619,,1048.8561771454383,895.6304752330367,841.6300671158152,992.500611297954,
2023-07-19,,,,,,,,1009.6037134483081,,963.9155679828298,,1002.4368908766924,904.3027278986726,844.5065447991805,999.7961766150844,
2023-07-26,,,,,,,,1018.0074012894072,,967.9222376466878,,984.2948355264983,888.6940220708027,841.611745240939,987.2661001065449,
2023-08-02,,,,,,,,1010.2530877053382,,956.7666909865108,,958.0116132224558,886.9187590354526,837.4974502439878,981.7713171803186,
2023-08-09,,,,,,,,1013.1289263470106,,946.7293840693501,,948.7739980641917,886.245865237092,843.2577550987735,962.3463012272744,
2023-08-16,,,,,,,,1007.4073590204895,,931.0604340746961,,914.662090529156,880.8094904671067,829.4113589711287,960.8744589313492,
2023-08-23,,,,,,,,1004.9548404540568,,927.5140132834591,,920.0582314771002,882.8872587269825,827.3186234590466,966.1996911930813,
2023-08-30,,,,,,,,1006.2873301141075,,931.7981867174129,,923.5910819483275,889.2132001843454,833.0406284945486,978.0552232820208,
2023-09-06,,,,,,,,999.1985812274625,,943.2949190875715,,923.2558484951849,891.388853772137,827.3121984893835,995.9406830120587,
2023-09-13,,,,,,,,1015.8946151105698,,948.8545842700231,,945.9080980275988,891.8645506585567,827.0852039546156,987.8176901586705,
2023-09-20,,,,,,,,1014.382781048505,,936.9293531595371,,937.1360486675354,890.2292825058227,817.9213565515719,967.973893987304,
2023-09-27,,,,,,,,1005.4949343109364,,932.4937443111079,,938.0892570791085,887.161669957465,818.2557489435928,954.095372226507,
2023-10-04,,,,,,,,1001.2262355057608,,926.1656424484174,,927.0671514354683,892.2075181165096,821.3084226523862,959.3090470327402,
2023-10-11,,,,,,,,1011.8616404318028,,930.5679577300556,,935.9391934048251,894.0227032216699,822.4421555260818,966.5412814429147,1418.340003523373
2023-10-18,,,,,,,,983.9157319625389,,918.0469939223051,,916.0461182214858,886.3543742769044,806.9539033122707,958.9209887673842,1334.7653405948301
2023-10-25,,,,,,,,986.3956591129163,,916.0866181823668,,911.437446536813,895.2429972123667,804.5561535474128,948.9721294899261,1287.7401848805243
2023-11-01,,,,,,,,993.5516606108214,,921.6048241606534,,870.8537601348116,902.3593480827288,807.0755173015991,952.4921624523201,1255.1346269671715
2023-11-08,,,,,,,,992.6107571339219,,921.2950251786658,,874.9393317972515,905.045820878269,806.2520179172448,996.8982927983275,1293.5137244166651
2023-11-15,,,,,,,,996.7583550456932,,934.8667870263553,,888.2613350132609,908.6291350919755,810.4960297170661,1015.9608217070036,1299.554453926925
2023-11-22,,,,,,,,999.5406826046914,,935.8059563220789,1164.1939236453384,883.5940731990646,912.7939211518636,813.0097014077446,1026.6209741723146,1250.8901659851601
2023-11-29,,,,,,,,1005.0799836099249,,937.5840132484585,1180.8617404696888,896.9144658691654,917.9126123552355,820.1224165708029,1038.0122843921756,1309.3566290348326
2023-12-06,,,,1118.2901408463279,,,,1014.3053939028265,,949.7574139317866,1215.0111523998826,901.3186683545338,925.2950744129287,824.3707158434951,1027.5923861024814,1358.8610117619435
2023-12-13,,,,1134.898305641835,,,,1028.180308763966,,964.1595576442392,1241.3803708773053,920.5267371295283,931.552025795567,828.4574754497543,1035.3087493103544,1415.9404429232795
2023-12-20,,,,1097.0744198397615,,,,1024.3872430727058,,962.4535532630576,1231.9295502537404,942.3902834476901,929.1611254465455,821.1287987836142,1040.827298948196,1563.391592190841
2023-12-27,,,,1106.0016792698298,,,,1027.5165401487704,,956.9159698275904,1260.263400489252,962.5732923226271,930.797149406092,824.7599587538759,1047.097607639,1589.912826059459
2024-01-03,,,,1116.1752778520583,,,,1033.3787279952523,,951.7651121168201,1203.843278923824,941.2627581091062,928.8072604703153,820.1677247949373,1017.5479822145383,1450.4696549476414
2024-01-10,,,,1089.5585804644859,,,,1035.4549056361616,,957.3856213109002,1244.8794142284264,946.0954592061424,932.5276078751384,816.3699859218475,1046.7156511490239,1398.8599088905094
2024-01-17,,,,1059.4920195903214,,,,1029.4910200251136,,951.1313950101717,1250.4741791847687,930.2647999123043,933.8407824330542,813.5845196886837,1040.717857574558,1308.6013936745073
2024-01-24,,,,1042.4778478495682,,,,1023.6166561903367,,957.4277403736896,1253.0767376165911,925.4329794954414,939.4890365024876,817.8733755746443,1036.5949726734227,1255.10698709088
2024-01-31,,,,1058.2992149543936,,,,1030.487058528512,,964.0329017130931,1276.8393608381145,947.757899877801,945.0165099695935,838.5680796785114,1029.4161486977202,1270.6726321589156
2024-02-07,,,,1043.097912448141,,,,1027.0622032713766,,963.9791598448345,1327.848124418767,979.3627676101775,955.1546810736235,835.9709933824266,1041.0569970480794,1259.6348423802535
2024-02-14,,,,1038.4472526929958,,,,1016.5264723223773,,961.7224962084531,1416.239229743762,1009.0788707018976,948.2016037835488,836.2523614575284,1024.146380531653,1270.8329519435374
2024-02-21,,,,1046.1790539973822,,,,1019.5626354305093,,960.0524775307878,1384.6008968263063,992.8097287204695,947.1130733570648,839.9545361870613,1006.5975745143082,1253.4903005142805
2024-02-28,,,1463.3752192663753,1043.0086224143633,,998.3010235699228,,1015.8190776145311,,962.8873845324184,1400.6347830943673,996.3338425675676,950.7617751586752,839.0700183043538,1004.4951501501125,1104.1461137382482
2024-03-06,,,1765.0060832246777,1054.488001717314,,992.5158758301762,,1025.1436321786357,,975.2714662682342,1414.4380236577335,1001.6532604909754,960.0719211114589,843.8729844592941,994.9106969008532,1106.3210757909605
2024-03-13,,,1831.772416086907,1058.1853974742041,,1023.4465720858338,,1027.2277438181625,,974.9438931857285,1406.6869665796844,1000.1751221098489,952.162145869043,841.1064127217346,1003.6116612772133,1132.724661743914
