Date,realized_pnl,unrealized_pnl,available capital,SPX Index,LQD US Equity,HYG US Equity,WORLD Index,SX5E Index,HSI Index,CCMP Index,GSTHHVIP Index,rf
2018-09-19,2.01578115756259e-05,6.90329405515406e-05,0.0007087854184448794,0.006587236752834791,-0.005304347826086908,0.00011615750958293702,0.012835482241489338,0.01261347922804057,0.04032371937943524,-0.0005267637470879327,0.008936517353900886,0.0293988
2018-09-26,2.0053532443843043e-05,-0.00010194833272496476,0.0005805952372266443,-0.0006808920373458927,0.004108750764926894,0.0013937282229965486,0.006001193697929175,0.019174365307431218,0.014941236608985164,0.005072930450664481,-7.350509022741036e-05,0.029292500000000003
2018-10-03,1.9650312846130566e-05,0.00014607787539047866,0.0005258610050513646,0.006724088686393959,-0.008793313599164243,-0.002551612154952476,-0.0038441845533675467,-0.00805965367082706,-0.026085249706383262,0.004345230571300318,-0.00011026574043437876,0.0300082
2018-10-10,2.020245861095305e-05,0.0005871937488028091,0.0005459066249129396,-0.047796794405078225,-0.008959156785243727,-0.015930232558139634,-0.04415436077343571,-0.04069323560848981,-0.03315423498205694,-0.07514432859942999,-0.06885016909278052,0.0301204
2018-10-17,-0.0003826898658847178,-0.00027027943023620653,-0.009060095123687884,0.008446770626920674,8.862891075067658e-05,0.0068533616920714024,0.0006743030778948444,-0.007291315926413522,-0.02790089134263385,0.029728983232395256,0.034226836682325956,0.0303892
2018-10-24,-0.00025261760758142924,0.0007198067654451472,0.004499249411624495,-0.054502867354167206,0.00035448422545192315,-0.009036498063607512,-0.046444381893088194,-0.034766333238772984,-0.008344899470824618,-0.06990984861370986,-0.07336437896022607,0.029186800000000002
2018-10-31,-0.00017747886876884447,-0.004798716689645122,-0.008618153900607939,0.020948006475659753,-0.00575832742735638,-0.001065845570819568,0.015287319307284886,0.02146099612500918,-0.010696726862570727,0.027784030161499107,0.032624814631735166,0.0296272
2018-11-07,-0.00032835614102956105,0.0019307000787804683,-0.015079170349739601,0.03766954059017458,0.0017820547090796612,0.008298755186721962,0.03250191628267607,0.015214964143974496,0.04675798618797922,0.03625152274189358,0.037218764959310535,0.0304657
2018-11-14,0.0013380051571397055,0.0013692771684293786,0.00881001774319956,-0.03991271869191759,-0.00631504046962561,-0.017754262198706572,-0.03213584776858103,-0.012568696552233916,-0.01886438151897929,-0.05737344384638243,-0.05184415984000612,0.0292873
2018-11-21,4.400787791449444e-05,-0.0016150474268968279,0.0009162694652549153,-0.019118441800724084,-0.0011636233440743826,-0.004429016040220279,-0.0123342502468613,-0.016051239174383003,0.012358099556295077,-0.023000424584418755,-0.019226868940899755,0.028725
2018-11-28,4.5202113394066555e-05,-0.004351624771210559,0.0036528844816006156,0.03541980354198038,0.0023299578815305644,0.006973668390044541,0.022111135907163515,0.004559419894670569,0.027379659295373004,0.04580157051167122,0.05062244096116464,0.0285034
2018-12-05,4.319186377813817e-05,0.0038370029046607295,0.0016330341035992735,-0.01593780865153671,-0.0027715690657128533,-0.005611940298507423,-0.007991126792545211,-0.00568761066695278,0.005138937193432724,-0.01826213487044659,-0.014407747116482295,0.0276892
2018-12-12,4.388656942525458e-05,0.001811655710840709,0.0018868745447060409,-0.018144041243527864,0.009055047516585812,0.00036023054755052186,-0.01685051986582964,-0.01342742050681378,-0.02360095273321683,-0.00839848961294587,-0.013180492870551674,0.0275014
2018-12-19,4.827981006516924e-05,0.0047056533812674965,0.005308199613787146,-0.05435918327316902,0.0023100844069303683,-0.023646621053895034,-0.0380217241410189,-0.018208026461001725,-0.012270346293978829,-0.06501265794252442,-0.056380782774112626,0.026032700000000002
2018-12-26,4.876058256995374e-05,-0.00047774046179272276,0.0018122033345862043,-0.015660401442384453,-0.007357503767396523,-0.004548807474797245,-0.021689147048693513,-0.025431116412901633,-0.008273990842589174,-0.012426113069040512,-0.02251865831689115,0.026362899999999998
2019-01-02,4.54264204975902e-05,-0.003776829770719296,0.0008661018767237572,0.017153624832840553,0.010626897660296564,0.0002470050636036447,0.015052760782895636,0.006523683661871393,-0.020311967621235327,0.017023782642393792,0.025450875422353025,0.024425
2019-01-09,-0.000999117282536542,0.0012878498720448463,0.0020792230995358985,0.029852232841838466,0.005920296898471289,0.035066057537967765,0.03773001246730856,0.025745194074529465,0.05300244525046405,0.04367576065791168,0.036972056998587854,0.025321899999999998
2019-01-16,4.661658691774777e-05,-0.00021886504056930367,0.0004924211026533509,0.012046608071304643,-0.0008784258608574014,0.002385780746749333,0.008906633906633932,0.0022734379071343014,0.016619102180005285,0.011155542267732965,0.010852969091734499,0.025231
2019-01-23,-0.00041101232788995525,0.003453546662399316,-0.012482004883070497,0.00863881350101292,0.008000703358537198,0.0009520409377603567,0.006312113886650428,0.011344655240769441,0.003943930027767495,-0.0012680018593568265,-0.0015512736773350966,0.0256278
2019-01-30,4.906183999450181e-05,-0.005482246908817784,0.0037648228263338357,0.016049569863948232,0.010117749672917453,0.009392462251813116,0.016353040615685543,0.015940850799934347,0.023498418998674442,0.022390428380091976,0.036675116526289964,0.0246701
2019-02-06,4.430758499030426e-05,0.0021656872365029963,0.0027003123055362455,0.01885828313533877,0.0023314048873153137,0.002355712603062221,0.017332994843871852,0.016133521415423235,0.01256599807906933,0.02675732415621157,0.02666140800631034,0.024831500000000003
2019-02-13,4.10434781508191e-05,0.0024436654154203256,0.0014548485114704857,0.007841529354483345,-0.0011199172984148742,0.00023501762632216483,0.001961914759966543,-0.0032308769745545973,0.01812705228006517,0.006115022073738263,0.005378202911912711,0.025120200000000002
2019-02-20,-0.0006933056301158957,-0.0002909482765737991,-0.026679034066369067,0.011503688663036638,0.002069857697283295,0.004464285714285587,0.013740864472136183,0.01783678962768187,0.0005775927016986593,0.009256938323913166,0.017232814947843123,0.024572600000000003
2019-02-27,0.0011084773554496281,0.0038453280738518485,0.018968657661747157,0.002757927245304881,0.0,0.0035087719298245723,0.0049474335188619545,0.007142221635900059,0.008535792004292553,0.008738067610531086,-0.0010517617008490854,0.0246362
2019-03-06,6.572463089277411e-05,0.0023379927017216076,0.005668206235444062,-0.007495398190790703,-0.002668043721490654,-0.005827505827505797,-0.006195995785036823,0.0127636112185745,0.00974217454683024,-0.006431919475915704,-0.013649695420019481,0.024752700000000002
2019-03-13,6.215844527198729e-05,-0.002816217584317328,0.0017281442490613141,0.014241642461527482,0.006817397307559592,0.005392731535756257,0.00698108406141329,-0.0003669537126993472,-0.00792593051767354,0.018317541354024636,0.019823872517250596,0.0240015
2019-03-20,0.005307808755008955,-0.00045719197518432177,0.02455329933057171,0.004735104520939837,0.008056912659638371,0.004780783582089443,0.008777471717503538,0.01472265266515227,0.01782594433037299,0.011193956624072188,0.005981084819259186,0.023130500000000002
2019-03-27,0.0007359481309508187,0.001148473543035482,-0.0059780291397618646,-0.006677926372852139,0.011818722897712686,-0.0010444470233260672,-0.01047972944762221,-0.014927143441723745,-0.020214883750435342,-0.011073920587089892,-0.011593772063468455,0.0216208
2019-04-03,-7.30932630415225e-05,-0.004552370370211154,0.001475733497969367,0.024249920687823723,-0.00697478991596634,0.0006970260223049252,0.026025316455696057,0.034171773970210984,0.04379452281291063,0.03299194858818999,0.030038723260273015,0.023048000000000003
2019-04-10,5.0785204444737956e-05,0.0019929645872025616,0.0004654538171535716,0.005154172757012576,0.008800880088008833,0.006501044810773182,0.0035777733912358833,-0.0031756103808403546,0.004441014740353966,0.008699837250096598,0.011132199430615275,0.022614000000000002
2019-04-17,5.108084579626261e-05,0.0035580769764548023,0.0007766288344321914,0.00423791898788517,-0.006123647345021355,-0.0006920415224913601,0.005048394102557641,0.015499394098666963,0.00016998920302957465,0.003997870481050381,-0.003898494747861192,0.023899499999999997
2019-04-24,5.175780837478643e-05,-0.00461578526388766,0.0013800960016554509,0.009239945525694404,0.006752194463200523,0.000807940904893778,0.0016716271863661536,0.0071598427710029,-0.010584344796359613,0.013248992006082982,0.015002717883674466,0.0230275
2019-05-01,0.008282497720310903,0.01342544799274469,0.013901981802701302,-0.001202493808181715,-0.0037726358148894024,-0.004843731980163635,-0.0007977857375447428,0.0034231420389820855,-0.0035805075718408075,-0.006465054393842484,0.010103895176550637,0.0228837
2019-05-08,0.0001825977989552388,-0.002279051452244187,0.002213572566692079,-0.015155298197849998,-0.0012623074981065185,-0.0019701008228067973,-0.019895390330938123,-0.027701430026574658,-0.023432015302815468,-0.013208044086443715,-0.023469532023186912,0.0226978
2019-05-15,-0.00012586030688919544,-0.00233332595369377,-0.001242700702544508,-0.009883934959123764,0.006319514661274006,-0.004760798885276474,-0.0121363258520365,-0.009212058783938049,-0.025324446957577185,-0.015254326906129934,-0.013319820471984767,0.0213768
2019-05-22,4.915097488367429e-05,0.0009510706212816946,0.0016353318405692985,0.0018625305160366867,-0.0017583521728209428,0.005716952514292384,-0.0011023224503535767,0.00027763174216866027,-0.01990787694238616,-0.009116419398758624,-0.0031914893617021045,0.0217529
2019-05-29,-0.00038421424809500517,-0.00013027079732066653,-0.01812547858375846,-0.025645334649735507,0.005368226807582532,-0.00997679814385155,-0.020074299337034196,-0.026252539330089197,-0.016972172754290193,-0.02625908933741372,-0.029624995399845422,0.0205392
2019-06-05,0.002505913748491196,0.00242205877521709,0.022746246308325446,0.015497553017944643,0.007759052227598984,0.0042184204359034805,0.014768839296460001,0.012778177032636728,-0.01249352412696425,0.00373245566963587,0.009557038834951292,0.018567800000000002
2019-06-12,5.186605565348254e-05,0.0019631367370797474,0.003075983074663391,0.018997576207915312,0.005132875238016421,0.0052508751458577585,0.018442275761580307,0.013976257129597824,0.015356506530475045,0.028676730715413434,0.010368144252441702,0.018649
2019-06-19,4.963464386578263e-05,0.0011976640176099992,0.0010536156954985554,0.016188399355519634,0.016555473190017267,0.011839814277422978,0.012069438783573583,0.020099627062891257,0.032725389860871035,0.024972025172211865,0.026806960142772285,0.017678100000000002
2019-06-26,-0.0002588480041571256,0.0005685720809421553,-0.009042267688558092,-0.00433287999835974,-0.000729217306757457,-0.0029826775266720285,0.0001397199026893503,-0.003401163632153259,0.0007034927136735369,-0.00968409929738634,-0.012021580910308804,0.0179275
2019-07-03,5.606810644081039e-05,0.0006099408999351867,0.0056958992138576026,0.02815586626306721,0.012973323603340692,0.004947646991140253,0.024085989695042276,0.02837101903890571,0.022434995701931637,0.032902779656559966,0.03694337548103355,0.017272700000000002
2019-07-10,0.0002053479820204126,0.0004090926582028027,0.005581896128954433,-0.0009179456709682565,-0.010005603137757113,-0.004350812915044799,-0.006347295779168705,-0.011046056775206758,-0.02254191107719461,0.003953377077511977,0.002191354752058894,0.018171299999999998
2019-07-17,-5.776002159650814e-05,0.002917877162629187,0.0010221558059215763,-0.002890009254711723,-8.085381630018595e-05,-0.0029898804047836514,-0.0005329930791655446,1.713541547676556e-05,0.013773595809774886,-0.002111543633488755,-0.005007935108446548,0.0181229
2019-07-24,-3.909996703849181e-05,0.00012261934332002448,0.002548343360448735,0.011774482143934062,0.007277431875151619,0.0046136101499423265,0.0074739623312298775,0.008944533610541594,-0.0024177102433902142,0.01665076399994625,0.009073831212561556,0.0180715
2019-07-31,-7.608977077919269e-05,0.0017342072960889107,-0.0010935013436282892,-0.012975400389460656,-0.0019266275989403558,-0.0019517795637197244,-0.013441550109072442,-0.01869568909394559,-0.026163544855497323,-0.01755452742894914,-0.021988829955390088,0.0181764
2019-08-07,5.139010587865618e-05,-0.0023046660281694545,0.002416851666664943,-0.03234486877512266,0.013190702163596857,-0.010353157713102523,-0.037427242870614275,-0.04524568412247432,-0.06410598410598412,-0.03823534448383081,-0.03835793556728806,0.0151933
2019-08-14,5.314813901907846e-05,-3.714791764174704e-05,0.001794517528375339,-0.015041713188024941,0.008176549972215508,-0.0054632105079622795,-0.011426592797783908,-0.006432043601340198,-0.026724206572827702,-0.011305089897657772,-0.011316526610644195,0.0149035
2019-08-21,5.392378255327294e-05,-0.0064196215460532065,0.0016267219158794255,0.029511370837147055,0.011023622047244164,0.014375876577840119,0.022536414506001634,0.03228935445616821,0.03824793654959158,0.03167891699704395,0.027387428226050226,0.0146308
2019-08-28,5.1618701053149986e-05,-0.0011487226684850805,0.0007876485935705002,-0.012477645216332656,0.005451713395638436,0.0041479433114413045,-0.011395820975328652,-0.008692476044879105,-0.024916597005562258,-0.020364803415371946,-0.01893591204912315,0.013723
2019-09-04,5.2864961134446365e-05,0.010640095345512931,0.0011270670407090844,0.017257976273745257,-0.004105344694035673,-0.004934021801491717,0.01878660345308414,0.02539089196465172,0.03543755572802065,0.015273238231970021,0.015141293756090413,0.013033699999999999
2019-09-11,0.00791849042583001,0.008908027877263172,0.016399619301035395,0.02149582337683542,-0.020144668274091893,0.006342250922509285,0.020895547149777816,0.019122935641570304,0.02397257045993273,0.024169850869011356,0.00926677988628799,0.0159172
2019-09-18,-0.00019928527096545157,0.0032452295130891875,-0.0057225669573101046,0.0019327341857358071,-0.0003175107159867352,0.002291738283488165,0.0030957739841228626,0.0031903822203012133,-0.014909941654829062,0.000943733414282999,0.006730804404287083,0.0166078
2019-09-25,-6.738934571860739e-05,-0.0005217932956249552,-0.0010333842916928626,-0.007270356832838387,0.006511037001746933,-0.002743797873556608,-0.00778440203479891,-0.004254486910579169,-0.0302297365788895,-0.01223006362665846,-0.01587878347443772,0.0159806
2019-10-02,5.2004285303993205e-05,-0.0013987435226204736,0.0013829861503336094,-0.03258433365607205,0.0037866834963711238,-0.012839619396996516,-0.02717750691887577,-0.02838575247009001,0.0037517320059279324,-0.03616643020385324,-0.04593117707871808,0.0142692
2019-10-09,5.3469475305419994e-05,-0.0029814685256285907,0.0009547208680369401,0.01100910441506997,0.002514932411191495,0.0022064800836139042,0.007300985213406941,0.014296972733212066,-0.013818848974510578,0.015219806685719872,0.01784055727554179,0.013847400000000001
2019-10-16,5.3348407050638874e-05,0.00110623129337547,0.001108050822927753,0.024076865109269097,-0.005957980558168763,0.007531865585168163,0.02663456411623577,0.0396116818934118,0.03821505512831336,0.02789059356709611,0.02235656438918676,0.0156474
2019-10-23,5.311537070554323e-05,-0.000580806495663627,0.001150382316906562,0.004960380507678108,0.002681388012618413,0.0031052328924667805,0.005842780514327073,0.002122664443981348,-0.0036584524314925426,-0.0005403622273263409,0.0018966863773290932,0.0158769
2019-10-30,5.400542859031881e-05,0.0030531271412891172,0.0011856860211698628,0.01406214636614167,-0.0015730690577316908,-0.0012611786287548554,0.012997281139823569,0.003715111910815194,0.003800994702773064,0.022684084194295684,0.02538975501113594,0.016013299999999998
2019-11-06,5.321267374354683e-05,-0.00022667438792439818,0.0007960402897730923,0.009849775335847522,-0.0005514416259649879,-0.003443921478590295,0.01218540936604029,0.018907325103789896,0.03828337716286856,0.012843239025142061,-0.00018100202722270975,0.0162123
2019-11-13,4.75869970125076e-05,0.0006635735439135436,0.005480053404518737,0.005609760853879653,-0.005517458816110987,-0.000921552816495752,-0.0003855535447321312,0.0029169852036197153,-0.040347954973592115,0.008497579848358638,0.016908649842499734,0.0168197
2019-11-20,-6.713415343982752e-05,-0.0009923199855494484,-0.0012810829275272662,0.00466057323111535,0.009907267971784206,-0.004496713939813213,0.003786179264961609,-0.004222192188133467,0.011973372934720228,0.0052616686905364585,0.020081179235206026,0.0157735
2019-11-27,-9.595186774751016e-05,-0.001925601477531077,0.0027684371064142788,0.014531311324578855,0.006356929838329917,0.009149872596710518,0.01054719969887552,0.007863991226641387,0.002394605202529876,0.020927131502932683,0.01787085514834197,0.016181
2019-12-04,-5.7122681301376236e-05,-0.0006648441654223102,-0.0017408716078030073,-0.01295966869924492,-0.002729470482726315,-0.005164696430620785,-0.011849426152544806,-0.014228961579379695,-0.03307264227943896,-0.015910085615789216,-0.0077498113983951455,0.0158976
2019-12-11,-7.633635660232255e-05,0.0024353259552531425,0.00320438414969626,0.00927472725169931,0.0021113543947450797,0.00738347946469764,0.009714151091565704,0.007494494565603471,0.022364265060684785,0.010199996031129865,0.013685374619850643,0.0163314
2019-12-18,5.189690985219231e-05,0.0003971806767822167,0.0009366393187895117,0.015759335122213614,-0.0018728053062817551,0.010192395785616037,0.020602440560909097,0.013979850574245223,0.046491274488720924,0.02006921614735302,0.019364516568934897,0.017307799999999998
2019-12-25,5.044898608443606e-05,-0.0008450808386502211,0.00046856579930509845,0.010102972605401384,-0.0004690798217497072,-0.004307901598458175,0.006218279914041558,0.009465097619684393,-0.0007172518066675959,0.014176917508804676,0.014347826086956506,0.0170959
2020-01-01,5.006609600604045e-05,0.006550102740027908,0.00028147264034927844,0.0022957268457333146,0.000860383261634734,0.001252419446658326,0.004119901243543556,-0.007746947188817188,0.011683087372654777,0.0022026431718062955,-0.001285897985426665,0.0168592
2020-01-08,0.007471548344713235,0.001983026576439719,0.02406665622983839,0.006893072261187738,-0.0017974366989683688,0.002160564020923239,0.002639796056898902,0.007318798980014085,-0.0036123058913257733,0.017457593116822157,0.01690326840541445,0.016587400000000002
2020-01-15,3.1413580436116453e-05,-0.0010674753367713777,0.00032505376035851796,0.011140314474108903,0.00861191575980591,0.0030636559627823523,0.0126903171450925,-0.0009542591767923714,0.02441156198109362,0.014180808040976212,0.018829946107395745,0.0159553
2020-01-22,-0.00024129343230043363,0.00040873571794394157,0.000875457855962436,0.009868391050956271,0.006597842117519237,-0.0007918552036200177,0.005771673488185414,0.00022021990151133153,-0.0150328825843421,0.013508375905904701,0.010451851379772004,0.0157383
2020-01-29,-6.824699670166755e-05,-0.0034810073779835407,-0.0043772663498197195,-0.014555580642733434,0.007634176434299755,-0.006000226423638622,-0.017392909896602582,-0.00886786797142547,-0.041650200557213135,-0.011574239351561322,-0.009713024282560823,0.014001900000000001
2020-02-05,-3.171161172243577e-05,-0.001094288302564644,0.005752845896253689,0.01872365124946529,-0.0032142037192928186,0.002619589977221004,0.0093502198504265,0.011101713967604843,-0.013765880982878453,0.02517692417165862,0.026240366855614372,0.0145836
2020-02-12,0.0017648641387620235,0.004058010388758331,0.0012341586802859794,0.013422537027429682,0.0038387715930903177,0.003975917300920173,0.013753918787093422,0.02027348961311226,0.038710197657497725,0.022850700623009645,0.018153044125861273,0.014469399999999999
2020-02-19,-7.651894647670497e-05,0.0005314528973164007,0.0006088945138715829,0.0019825711284382486,0.002294455066921719,-0.0013577732518668117,-0.001513192689663212,0.002788998632742068,-0.006032635533930408,0.009379022739143705,0.01737222273018202,0.0140531
2020-02-26,-0.0008023326854250915,-0.002202640324172359,-0.011727700723806578,-0.07966569703055093,0.002747043113315417,-0.015862225243598482,-0.06726991834032225,-0.07438204689044237,-0.034687828705794566,-0.08519860082019481,-0.09292711422665578,0.0116092
2020-03-04,5.326244499112692e-05,-0.0022980339619764517,0.0017658084991010181,0.004405738691242167,0.015067346472871002,0.002993322588072722,-0.006680548325524782,-0.04391672815903036,-0.01777087549711598,0.0041555456826085635,0.000726576174906679,0.0078481
