date,ticker,market_price,model_price,cheapness,fwd_1w_market_return,is_model_cheap,is_trade_zone,cheapness_bucket
2021-07-21,SPOT,913.75,1022.7352126255196,0.11927246251766849,-0.017367989056087607,True,False,3
2021-07-28,ABNB,936.4499999999999,1355.6981735381896,0.4476994751862777,0.0025949062950505475,True,False,4
2021-07-28,F,1064.97,1156.7830737662891,0.08621188743935426,-0.01707090340572981,True,False,3
2021-07-28,SHOPCN,1339.52,1434.8047955657312,0.0711335370623292,-0.01158623984710938,True,False,2
2021-07-28,SPOT,897.88,1005.1895470670156,0.11951435277210275,-0.0034414398360582688,True,False,3
2021-08-04,ABNB,938.8800000000001,1367.141131775457,0.4561404351732457,-0.002801209952283723,True,False,4
2021-08-04,F,1046.79,1134.296149240814,0.08359475084860767,0.018962733690616185,True,False,3
2021-08-04,SHOPCN,1324.0,1443.6784685803937,0.0903915925833789,-0.0030211480362537513,True,False,3
2021-08-04,SPOT,894.79,1001.406023658118,0.11915200623399684,-0.009287095296102943,True,False,3
2021-08-11,ABNB,936.25,1361.2004904176383,0.4538857040508821,0.012849132176234956,True,False,4
2021-08-11,F,1066.64,1158.2724692677525,0.08590758762820859,-0.023156828920723016,True,False,3
2021-08-11,SHOPCN,1320.0,1404.3414104440922,0.06389500791219103,-0.012257575757575578,True,False,2
2021-08-11,SPOT,886.48,993.593629338826,0.12083028307330784,-0.006271997112174077,True,False,3
2021-08-18,ABNB,948.28,1356.914969486607,0.43092226925233806,0.026047159066942216,True,False,4
2021-08-18,F,1041.94,1118.833200068103,0.07379810744198605,0.0020346661036143576,True,False,2
2021-08-18,SHOPCN,1303.8200000000002,1406.773180006369,0.07896272492090084,0.008743538218465519,True,False,3
2021-08-18,SPOT,880.92,988.4070366391352,0.1220167968023603,0.018821232347999928,True,False,3
2021-08-25,ABNB,972.98,1395.222424797364,0.4339682468266193,-0.009383543341075828,True,False,4
2021-08-25,F,1044.06,1125.22599916326,0.07774074206775476,-0.002902132061375795,True,False,3
2021-08-25,SHOPCN,1315.2199999999998,1434.8747459990311,0.09097698179698556,0.010591383950974143,True,False,3
2021-08-25,SPOT,897.5,1002.3836240477162,0.11686197665483704,0.012813370473537589,True,False,3
2021-09-01,ABNB,963.85,1382.0982960491838,0.43393504803567334,0.01845722882191203,True,False,4
2021-09-01,F,1041.03,1124.951750540016,0.08061415188804942,-0.004226583287705532,True,False,3
2021-09-01,SHOPCN,1329.1499999999999,1428.6786768437237,0.07488144817644647,-0.026437949065191813,True,False,2
2021-09-01,SPOT,909.0,1013.3477626913908,0.11479401836236613,0.016457645764576423,True,False,3
2021-09-08,ABNB,981.64,1400.9012693121183,0.42710287815504494,-0.0015993643290819204,True,False,4
2021-09-08,F,1036.6299999999999,1121.435926057922,0.081809253116273,-0.005826572644048511,True,False,3
2021-09-08,SHOPCN,1294.0100000000002,1397.258646157122,0.07978968180858091,-0.00363984822373864,True,False,3
2021-09-08,SPOT,923.96,1022.031133245999,0.10614218499285565,-0.010617342742110014,True,False,3
2021-09-15,ABNB,980.07,1405.7337313371424,0.4343197234250027,0.007315803973185542,True,False,4
2021-09-15,F,1030.59,1130.3514743167357,0.0968003515624407,0.013167214896321555,True,False,3
2021-09-15,SHOPCN,1289.3000000000002,1395.8750023259083,0.08266113575266279,-0.016078492205072736,True,False,3
2021-09-15,SPOT,914.1500000000001,1016.4313959820112,0.11188688506482641,-0.004572553738445673,True,False,3
2021-09-22,ABNB,987.24,1411.7461106262872,0.4299928189966849,0.0008711154329241744,True,False,4
2021-09-22,F,1044.1599999999999,1130.5237180025908,0.08271119177385745,0.03936178363469223,True,False,3
2021-09-22,SHOPCN,1268.57,1389.733307112518,0.09551172352532235,-0.03818472768550396,True,False,3
2021-09-22,SPOT,909.97,1008.3150620254604,0.10807505964532937,-0.009395914151016038,True,False,3
2021-09-29,ABNB,988.1,1397.7297971539306,0.414563098020373,-0.0030664912458252536,True,False,4
2021-09-29,F,1085.26,1175.836471826242,0.08346061941492537,-0.007878296445091415,True,False,3
2021-09-29,SHOPCN,1220.13,1325.9343655609778,0.08671564961190828,9.015432781733779e-05,True,False,3
2021-09-29,SPOT,901.42,992.271957971257,0.10078759953324433,0.012291717512369349,True,False,3
2021-10-06,ABNB,985.07,1391.6421696921404,0.41273429268188083,0.009999289390601795,True,False,4
2021-10-06,F,1076.71,1167.8717449153391,0.08466694366666894,0.05413713999126957,True,False,3
2021-10-06,SHOPCN,1220.24,1325.8989184513057,0.08658863703149026,0.019471579361437064,True,False,3
2021-10-06,SPOT,912.5,1001.0036810695292,0.09699033541866213,0.0051616438356165695,True,False,3
2021-10-13,ABNB,994.9200000000001,1404.289549722473,0.41145976533035117,-0.0037590962087404867,True,False,4
2021-10-13,F,1135.0,1230.844726106992,0.08444469260527937,0.010017621145374411,True,False,3
2021-10-13,SHOPCN,1244.0,1347.2949711468582,0.08303454272255481,0.02893890675241151,True,False,3
2021-10-13,SPOT,917.21,1006.7607595058408,0.09763386738679343,0.00031617623008894924,True,False,3
2021-10-20,ABNB,991.18,1385.2538334639105,0.39758049341583823,-0.0016646824996469078,True,False,4
2021-10-20,F,1146.37,1254.9380692617146,0.09470595816509048,-0.016120449767526912,True,False,3
2021-10-20,SHOPCN,1280.0,1388.73274667975,0.08494745834355477,-0.043343750000000014,True,False,3
2021-10-20,SPOT,917.5,1008.9250996037644,0.09964588512671864,0.027051771117166057,True,False,3
2021-10-27,ABNB,989.53,1379.520923869064,0.39411733233864976,0.004486978666639718,True,False,4
2021-10-27,F,1127.89,1229.6218399329452,0.09019659712644419,0.10327248224560881,True,False,3
2021-10-27,SHOPCN,1224.52,1324.3865592429026,0.08155567834163809,0.04296377356025216,True,False,3
2021-10-27,SPOT,942.3199999999999,1028.077781265813,0.09100706900608396,0.025713133542745625,True,False,3
2021-11-03,ABNB,993.97,1386.8798185661608,0.3952934379972844,0.04564524080203625,True,False,4
2021-11-03,F,1244.37,1389.316339189247,0.11648170495049469,0.049647612848268796,True,False,3
2021-11-03,SHOPCN,1277.1299999999999,1391.070842004813,0.08921632253945411,0.01634132782097364,True,False,3
2021-11-03,SPOT,966.55,1050.6340072249952,0.08699395502042861,-0.02229579432000406,True,False,3
2021-11-10,ABNB,1039.34,1442.1342592508097,0.38754811635346453,0.013835703427174995,True,False,4
2021-11-10,F,1306.15,1427.8360489098209,0.09316391602022799,0.012900509129885496,True,False,3
2021-11-10,SHOPCN,1298.0,1380.9727455186212,0.06392353275702711,0.04330508474576278,True,False,2
2021-11-10,SPOT,945.0,1024.1788875393818,0.08378718258135638,-0.001322751322751281,True,False,3
2021-11-17,ABNB,1053.72,1459.559209696335,0.38514900514020334,-0.041215882777208446,True,False,4
2021-11-17,F,1323.0,1460.2325217457924,0.10372828552214088,0.015804988662131425,True,False,3
2021-11-17,SHOPCN,1354.21,1467.1948347945272,0.08343228509206634,-0.017907119279875316,True,False,3
2021-11-17,SPOT,943.75,1025.6995403798346,0.08683395007134793,-0.026797350993377433,True,False,3
2021-11-24,ABNB,1010.29,1392.9988002006337,0.3788108366910825,-0.029931999722851876,True,False,4
2021-11-24,F,1343.9099999999999,1511.9424949667937,0.12503255051811046,-0.022888437469770873,True,False,3
2021-11-24,SHOPCN,1329.96,1459.538376381273,0.09743028089662326,-0.036813137237210136,True,False,3
2021-11-24,SPOT,918.46,1002.6209729622242,0.09163270361499047,-0.01841125362019036,True,False,3
2021-12-01,ABNB,980.05,1344.821958877044,0.3721972949105086,0.03965103821233629,True,False,4
2021-12-01,F,1313.15,1475.6784461472248,0.12376990149428832,0.016167231466321264,True,False,3
2021-12-01,SHOPCN,1281.0,1375.2691615925455,0.07359029008005115,0.005854800936768045,True,False,2
2021-12-01,SPOT,901.55,989.3085179189164,0.09734182010860905,0.020697687316288738,True,False,3
2021-12-08,ABNB,1018.9100000000001,1407.5573114583324,0.38143438719644746,-0.030297082176050982,True,False,4
2021-12-08,F,1334.3799999999999,1485.6730119694678,0.11338075508435971,0.009652422848064335,True,False,3
2021-12-08,SHOPCN,1288.5,1401.715349574754,0.08786600665483438,-0.07563833915405516,True,False,3
2021-12-08,SPOT,920.21,999.7667957535284,0.08645504368951476,-0.024603079731800315,True,False,3
2021-12-15,ABNB,988.04,1349.5330670568164,0.36586885860574114,-0.012205983563418399,True,False,4
2021-12-15,F,1347.26,1507.1549228024296,0.11868156317446493,0.0001781393346496074,True,False,3
2021-12-15,LCID,1020.71,1476.6278932460257,0.4466674111608837,-0.023091769454595346,True,False,4
2021-12-15,SHOPCN,1191.04,1326.907728945023,0.11407486645706538,0.04690018807092966,True,False,3
2021-12-15,SPOT,897.57,987.1167457568336,0.09976575170385986,0.01680091803424788,True,False,3
2021-12-22,ABNB,975.98,1352.3055333752193,0.38558734131357125,0.011434660546322695,True,False,4
2021-12-22,F,1347.5,1504.64180694398,0.11661729643338041,0.018538033395176345,True,False,3
2021-12-22,LCID,997.14,1434.4503016796957,0.4385645964254726,-0.02524219267103911,True,False,4
2021-12-22,SHOPCN,1246.9,1335.6463163858746,0.0711735635462944,0.013513513513513375,True,False,2
2021-12-22,SPOT,912.65,995.0772165338808,0.09031634967827845,0.0,True,False,3
2021-12-29,ABNB,987.14,1341.1992145044549,0.3586717329907155,0.0009522458820432345,True,False,4
2021-12-29,F,1372.48,1528.2542566065035,0.11349838001756202,0.09766262532058745,True,False,3
2021-12-29,LCID,971.97,1401.2287616755489,0.44163787120543724,0.0019136393098551086,True,False,4
2021-12-29,SHOPCN,1263.75,1337.524175673916,0.0583771914333658,-0.06656379821958469,True,False,2
2021-12-29,SPOT,912.65,990.890650818328,0.08572908652640997,-0.009313537500684643,True,False,3
2022-01-05,ABNB,988.08,1318.6399924768807,0.334547802280059,-0.008086389766010837,True,False,4
2022-01-05,F,1506.52,1714.2220278298637,0.1378687490573399,0.023285452566178977,True,False,3
2022-01-05,LCID,973.8299999999999,1390.1824670696517,0.4275412208184712,0.053520635018432516,True,False,4
2022-01-05,SHOPCN,1179.6299999999999,1239.1609113201898,0.05046574885361507,-0.01405525461373458,True,False,2
2022-01-05,SPOT,904.1500000000001,982.0213853139768,0.08612662203614078,0.013382735165625048,True,False,3
2022-01-12,ABNB,980.09,1334.853573376965,0.3619704041230549,-0.02804844453060429,True,False,4
2022-01-12,F,1541.6,1764.0396003454057,0.1442913857974869,-0.05540347690710945,True,False,3
2022-01-12,LCID,1025.95,1527.50082245686,0.4888647813800478,-0.04908621277840064,True,False,4
2022-01-12,SHOPCN,1163.0500000000002,1225.6003982569018,0.05378134926005042,-0.030067494948626483,True,False,2
2022-01-12,SPOT,916.25,981.905162073135,0.07165638425444473,-0.023956343792632895,True,False,2
2022-01-19,ABNB,952.6,1283.8539438050163,0.3477366615631076,-0.0217929876128492,True,False,4
2022-01-19,F,1456.19,1637.769367248361,0.12469483188894374,-0.08018871163790442,True,False,3
2022-01-19,LCID,975.5899999999999,1435.4925881625095,0.47140969891297535,-0.08849004192334886,True,False,4
2022-01-19,SHOPCN,1128.0800000000002,1162.4247698791442,0.03044533178422097,-0.06795617332104109,True,True,1
2022-01-19,SPOT,894.3000000000001,960.3070486759505,0.07380861978748784,-0.03582690372358277,True,False,2
2022-01-26,ABNB,931.8399999999999,1245.6655964927254,0.336780559422997,0.02702180631868134,True,False,4
2022-01-26,F,1339.42,1484.461499894571,0.10828679569856427,0.025578235355601553,True,False,3
2022-01-26,LCID,889.26,1330.1930885789434,0.49584271031975286,-0.07023817556170286,True,False,4
2022-01-26,SHOPCN,1051.42,1097.7404257645082,0.044055111910091274,-0.006705217705579303,True,False,2
2022-01-26,SPOT,862.26,938.1334745474496,0.08799373106423775,0.022591793658525372,True,False,3
2022-02-02,ABNB,957.02,1273.3558324609653,0.3305425513165507,0.01743955194248814,True,False,4
2022-02-02,F,1373.6799999999998,1503.6510244522103,0.09461521202333185,-0.07590559664550678,True,False,3
2022-02-02,LCID,826.8000000000001,1247.298503000009,0.5085855140300061,-0.005841799709724316,True,False,4
2022-02-02,SHOPCN,1044.37,1107.8520427204692,0.060785011749159096,0.01864281815831559,True,False,2
2022-02-02,SPOT,881.74,950.2579625177752,0.07770767178281039,-0.007485199718737956,True,False,3
2022-02-09,ABNB,973.7099999999999,1315.1960061967493,0.35070606874402993,0.03598607388236763,True,False,4
2022-02-09,F,1269.41,1373.1829236357237,0.08174894134733741,-0.029076500106348657,True,False,3
2022-02-09,LCID,821.97,1254.9522775871767,0.526761655032637,-0.023930313758409594,True,False,4
2022-02-09,SHOPCN,1063.84,1117.637419397613,0.05056908877050413,-0.07645886599488638,True,False,2
2022-02-09,SPOT,875.14,932.9140061254254,0.06601687287225523,-0.005873345978929079,True,False,2
2022-02-16,ABNB,1008.75,1360.3929596733028,0.34859277291033736,-0.06909541511772,True,False,4
2022-02-16,F,1232.5,1351.8671408889445,0.09684960721212536,-0.028754563894523355,True,False,3
2022-02-16,LCID,802.3000000000001,1255.1824383866715,0.5644801675017717,-0.07363828991649013,True,False,4
2022-02-16,SHOPCN,982.5,1049.2047505099015,0.06789287583704987,-0.02499745547073795,True,False,2
2022-02-16,SPOT,870.0,921.4308767137946,0.05911595024574097,-0.007183908045977017,True,False,2
2022-02-23,ABNB,939.05,1249.8649571086034,0.33098871956616105,0.006336190831159216,True,False,4
2022-02-23,F,1197.06,1292.8553154309352,0.08002549198113316,0.03922109167460275,True,False,3
2022-02-23,LCID,743.22,1188.177936429512,0.5986894007555126,0.0036193859153412777,True,False,4
2022-02-23,SHOPCN,957.9399999999999,1009.088178658744,0.05339392723839081,0.0013362005971147006,True,False,2
2022-02-23,SPOT,863.75,909.9845362917176,0.05352768311631564,-0.0016555716353112704,True,False,2
2022-03-02,ABNB,945.0,1273.91698793794,0.34806030469623267,-0.010571428571428565,True,False,4
2022-03-02,F,1244.01,1359.7253509018014,0.09301802308807924,-0.053914357601626994,True,False,3
2022-03-02,LCID,745.91,1170.4189533199185,0.5691155143648946,0.0032309527959135664,True,False,4
2022-03-02,SHOPCN,959.22,1023.3261460438988,0.066831536085464,-0.024009090719542936,True,False,2
2022-03-02,SPOT,862.3199999999999,918.5643913949242,0.06522450064352475,-0.0088482233973467,True,False,2
2022-03-09,ABNB,935.01,1239.2399908836555,0.3253761894350387,0.012374199206425684,True,False,4
2022-03-09,F,1176.94,1262.5631110360323,0.07275061688449048,-0.010535796217309379,True,False,2
2022-03-09,LCID,748.3199999999999,1175.7873384141014,0.5712360199033857,-0.027007162711139343,True,False,4
2022-03-09,SHOPCN,936.19,998.1647879375464,0.06619894245564079,-0.0027131244725964176,True,False,2
2022-03-09,SPOT,854.6899999999999,908.7415351177942,0.06324109924977979,-0.014145479647591386,True,False,2
2022-03-16,ABNB,946.58,1248.5901605836757,0.31905402668942473,0.018857360180861482,True,False,4
2022-03-16,F,1164.54,1268.1262185906237,0.0889503311098148,0.005787692994658755,True,False,3
2022-03-16,LCID,728.1100000000001,1137.9724427858082,0.5629128054631964,0.03794756286824774,True,False,4
2022-03-16,SHOPCN,933.65,1000.5013528420832,0.07160215588505672,0.03357789321480209,True,False,2
2022-03-16,SPOT,842.6,895.9571373033478,0.06332439746421531,0.011559458817944401,True,False,2
2022-03-23,ABNB,964.43,1265.4723807847924,0.3121453923921824,0.0071337473948343,True,False,4
2022-03-23,F,1171.28,1271.1223956663166,0.08524212456997185,0.023410286182637963,True,False,3
2022-03-23,LCID,755.74,1165.9436538871396,0.5427840975562225,0.038717019080636295,True,False,4
2022-03-23,SHOPCN,965.0,1027.7127264700052,0.0649872813160676,-0.00873575129533688,True,False,2
2022-03-23,SPOT,852.3399999999999,898.2135675471752,0.05382073767179213,0.006793063800830668,True,False,2
2022-03-30,ABNB,971.31,1285.553378104306,0.3235253195213742,-0.019118510053432902,True,False,4
2022-03-30,F,1198.7,1300.5345494246812,0.08495415819194227,-0.07018436639693004,True,False,3
2022-03-30,LCID,785.0,1168.7066219298454,0.4887982444966183,-0.05429299363057327,True,False,4
2022-03-30,SHOPCN,956.5699999999999,1023.3626123494888,0.06982511718900748,-0.016496440406870372,True,False,2
2022-03-30,SPOT,858.13,897.5748766864987,0.04596608519280141,-0.01794599885798187,True,False,2
2022-04-06,ABNB,952.74,1249.6679474652906,0.3116568502060274,0.006759451686714213,True,False,4
2022-04-06,F,1114.57,1194.2667760192771,0.07150450489361565,0.006226616542702512,True,False,2
2022-04-06,LCID,742.38,1104.2751071243024,0.48747960225801124,-0.02137719227349877,True,False,4
2022-04-06,SHOPCN,940.79,999.365332349562,0.06226185689639773,-0.011543490045599958,True,False,2
2022-04-06,SPOT,842.73,884.6208113993032,0.04970846107211464,0.0035361266360518506,True,False,2
2022-04-13,ABNB,959.1800000000001,1269.3393881708023,0.32335889840363874,-0.007714923163535614,True,False,4
2022-04-13,F,1121.51,1201.1242293851828,0.07098842576988422,0.021578051020499256,True,False,2
2022-04-13,LCID,726.51,1089.0040341881663,0.498952573520208,-0.003606282088340129,True,False,4
2022-04-13,SHOPCN,929.93,982.9550556340956,0.05702048071800639,-0.009602873334552009,True,False,2
